# LAMMPS data file written by OVITO Basic 3.5.4
576 atoms
2 atom types
6.6495986821 58.1894130687 xlo xhi
5.0788997838 42.364279546 ylo yhi
0.0 30.0 zlo zhi

Atoms  # atomic

81 1 10.5332 42.157 2.67548
82 1 10.0053 6.30277 2.89165
83 1 10.3824 8.81649 2.62625
84 1 11.8367 8.41801 2.62237
85 1 18.9921 42.2158 3.06034
86 1 20.078 5.98198 3.32218
87 1 25.8796 6.361 2.07491
88 1 26.018 6.82768 3.45362
89 1 56.7885 10.981 3.03284
90 1 56.2339 12.414 2.91214
91 1 26.6115 9.06306 3.18142
92 1 28.1932 8.91364 2.95049
93 1 22.5912 14.4601 2.28189
94 1 22.1195 13.0101 2.70131
95 1 34.1752 5.51862 2.6335
96 1 34.5922 7.01496 3.15433
97 1 37.7198 12.1214 3.44116
98 1 37.3737 10.686 3.21423
99 1 29.6963 6.38611 2.71155
100 1 28.2241 6.48396 3.02629
101 1 28.0405 37.3125 2.61499
102 1 28.8471 38.5724 3.02869
103 1 24.7263 9.57292 2.1901
104 1 25.4609 10.8636 2.77166
105 1 23.0817 10.3414 3.40125
106 1 21.636 10.0551 3.68886
107 1 23.1403 7.02573 3.65121
108 1 22.3472 6.24215 2.72247
109 1 30.0628 9.50207 3.69754
110 1 29.5596 10.7956 3.04639
111 1 36.9575 6.35463 2.93688
112 1 38.3321 5.67757 3.0041
113 1 40.0396 14.0852 3.05366
114 1 40.0417 12.4742 2.94572
115 1 27.2841 15.0344 3.80067
116 1 26.3904 15.9711 2.87931
117 1 18.1784 13.4978 2.90067
118 1 19.1967 12.471 3.26428
119 1 14.2754 11.1017 2.99516
120 1 12.8521 10.729 3.5949
121 1 36.6646 8.456 2.6135
122 1 35.2666 9.03155 2.90344
123 1 38.4921 17.287 3.14359
124 1 39.144 18.4693 3.81679
125 1 33.5165 10.4715 3.85708
126 1 34.2211 11.3177 2.70897
127 1 28.8012 15.9239 2.64165
128 1 30.395 15.783 2.98775
129 1 20.1466 15.1057 2.47084
130 1 19.2298 16.2947 2.84216
131 1 14.9145 18.6631 3.43067
132 1 13.4439 18.1853 3.43258
133 1 35.1096 14.069 2.68312
134 1 35.2892 12.8074 3.3889
135 1 27.9802 19.5393 2.7479
136 1 27.1042 20.7209 3.11684
137 1 30.2028 18.4826 2.69216
138 1 29.8343 19.3504 3.89246
139 1 16.6601 16.751 2.52091
140 1 16.5854 15.8343 3.70357
141 1 19.4435 21.1743 1.95929
142 1 18.2875 21.7666 2.75672
143 1 17.0978 34.4058 3.96063
144 1 18.1281 33.5746 3.24068
145 1 28.3348 12.9717 2.79354
146 1 29.8597 13.5743 2.95801
147 1 12.4192 24.7406 3.57251
148 1 11.1757 23.8975 3.50293
149 1 18.7893 25.8966 2.98525
150 1 20.24 26.144 2.86353
151 1 15.5591 22.3918 2.53023
152 1 16.1306 22.401 3.97056
153 1 20.8546 28.2635 2.73859
154 1 21.1642 29.4398 3.60878
155 1 31.9456 26.5009 2.35591
156 1 32.7562 26.5571 3.63235
157 1 22.1615 34.3042 2.32896
158 1 21.287 35.4086 3.11892
159 1 35.1099 23.5858 2.63169
160 1 34.1304 24.7393 2.84634
161 1 16.7021 19.6145 2.27401
162 1 17.9568 19.5765 3.22976
163 1 23.6475 36.5723 3.23945
164 1 23.8191 37.4536 2.01836
165 1 29.4165 31.3949 3.43489
166 1 30.7564 31.4774 2.72815
167 1 15.4135 31.5066 3.27309
168 1 15.7484 32.9247 2.69084
169 1 27.5191 40.5113 2.7734
170 1 28.8807 41.2736 2.71982
171 1 26.1654 36.1981 3.07534
172 1 27.4626 35.5585 3.50613
173 1 28.2 33.0269 2.38545
174 1 27.1726 32.9752 3.40576
175 1 22.5304 25.7546 3.28347
176 1 22.1688 24.1835 3.15833
177 1 18.978 36.4928 3.59467
178 1 19.1759 35.9133 2.28935
179 1 24.5718 40.8079 2.81066
180 1 24.9223 39.3451 3.3875
181 1 22.0334 40.8298 3.89571
182 1 21.3247 40.8394 2.50987
183 1 30.3055 35.1083 2.72476
184 1 30.0473 34.3986 4.0791
185 1 29.559 27.9702 2.86244
186 1 30.5732 29.049 3.13189
187 1 33.7118 34.7806 2.79516
188 1 32.9721 36.1753 3.01028
189 1 38.1802 32.491 2.79193
190 1 38.7502 31.2561 3.52205
191 1 38.3031 38.041 2.47957
192 1 38.5442 38.0267 4.01753
193 1 41.0343 31.1804 1.93678
194 1 40.9427 32.5012 2.97932
195 1 36.6189 41.1274 3.02365
196 1 36.4448 39.7552 3.76139
197 1 36.522 28.5955 3.24763
198 1 37.4538 29.698 2.57474
199 1 46.9035 16.1465 3.58397
200 1 47.5037 16.0269 2.2696
201 1 43.6122 17.9497 3.07256
202 1 44.1397 16.5882 3.81655
203 1 43.1538 38.0542 3.15316
204 1 44.1191 39.1807 3.47365
205 1 31.7603 8.65011 2.42358
206 1 32.1132 7.27074 3.12859
207 1 41.7214 9.93562 3.047
208 1 40.2617 10.2679 3.04823
209 1 37.8737 15.0816 3.31969
210 1 36.6265 16.0079 3.43837
211 1 45.9843 39.7966 2.30065
212 1 47.4874 39.791 2.92521
213 1 44.502 35.2842 3.47819
214 1 44.8882 36.5242 2.60924
215 1 41.9344 36.4425 2.22126
216 1 40.5733 37.1918 2.71043
217 1 42.0897 15.7431 2.93578
218 1 40.6595 16.3845 2.87473
219 1 41.4672 18.7149 3.05953
220 1 41.9088 19.7628 2.1053
221 1 43.8046 20.4873 3.26244
222 1 43.3084 21.8914 2.97896
223 1 45.8641 22.785 3.17167
224 1 45.4707 24.0384 2.42496
225 1 50.1031 17.1384 3.12775
226 1 50.2967 15.6322 3.29204
227 1 41.137 29.4343 3.19823
228 1 39.868 28.5927 3.41939
229 1 28.029 23.1648 2.96849
230 1 26.448 23.1257 3.098
231 1 39.1292 8.25339 3.5543
232 1 39.1146 8.34067 2.00004
233 1 34.6503 16.6201 2.17499
234 1 33.8808 16.9858 3.38722
235 1 53.5558 24.6845 3.377
236 1 53.8489 23.112 3.11462
237 1 38.4123 23.4147 2.38106
238 1 38.1456 22.9783 3.72324
239 1 23.1399 21.5424 3.01944
240 1 24.3918 21.876 3.81974
241 1 29.0712 25.3017 2.86915
242 1 30.4383 25.4281 3.46102
243 1 32.3222 13.9534 2.91725
244 1 32.7052 15.3826 2.89111
245 1 32.3347 18.8495 2.97128
246 1 33.6885 19.4342 2.55037
247 1 56.3659 32.7142 3.76225
248 1 55.474 31.4988 3.22924
249 1 49.9047 24.2619 3.04847
250 1 51.4157 23.5382 2.95254
251 1 30.8356 21.662 2.93399
252 1 31.1236 23.254 2.9236
253 1 27.8766 27.3827 2.07772
254 1 27.2936 27.9581 3.25311
255 1 34.4037 28.0125 2.32012
256 1 34.7871 29.3379 3.12727
257 1 26.5415 25.5553 2.93204
258 1 25.0363 25.7006 2.62792
259 1 33.2407 22.0664 2.77746
260 1 34.2625 21.6072 3.88518
261 1 54.4924 38.5128 2.2436
262 1 53.6185 37.9444 3.31439
263 1 7.83199 32.8108 2.51888
264 1 58.0164 32.0725 2.46449
265 1 22.2198 30.6924 2.83036
266 1 23.1243 31.9887 2.96867
267 1 23.1561 27.8102 3.08767
268 1 24.4134 27.3485 3.99399
269 1 37.8315 26.5625 3.0582
270 1 36.9176 25.1655 2.89145
271 1 25.5242 29.6576 3.02243
272 1 26.7687 30.4909 2.58235
273 1 52.7496 33.8075 3.42547
274 1 53.6875 32.5968 3.18445
275 1 47.4582 31.2318 2.88632
276 1 47.053 32.6139 3.11523
277 1 34.1448 40.1732 3.26392
278 1 32.7378 40.6858 3.73823
279 1 30.7417 37.5838 2.72964
280 1 32.2895 38.0794 2.55487
281 1 35.9421 31.5364 2.87035
282 1 34.4659 31.7483 2.32926
283 1 41.6753 40.147 2.64944
284 1 40.4142 39.6693 3.3807
285 1 51.1875 37.7784 2.49655
286 1 51.4457 36.3443 3.12932
287 1 35.2767 36.901 2.68532
288 1 36.0729 37.0485 3.96615
289 1 36.5675 35.3657 2.93106
290 1 36.3304 34.0684 3.79717
291 1 46.0602 5.36022 2.52496
292 1 45.9228 41.4875 3.50791
293 1 40.9497 6.04472 3.83987
294 1 40.5292 42.3347 2.754
295 1 56.0971 18.1184 2.76555
296 1 57.3043 17.5115 3.34276
297 1 43.558 8.47315 2.9583
298 1 44.2844 9.59906 2.2627
299 1 53.4845 18.2544 3.84918
300 1 52.3651 17.2936 3.39322
301 1 47.049 19.323 3.0949
302 1 45.8073 18.3359 2.8569
303 1 38.9843 34.5563 3.35732
304 1 40.4913 34.7474 2.81865
305 1 15.8367 12.6189 1.89992
306 1 14.8925 13.5333 2.63875
307 1 53.1392 27.2308 2.54161
308 1 54.6555 26.9716 2.39408
309 1 8.8367 21.7424 3.20101
310 1 7.70332 20.6946 2.7017
311 1 51.4371 10.1008 3.88381
312 1 50.9529 9.22394 2.6801
313 1 44.0172 5.86561 3.10154
314 1 42.8686 6.31109 2.18984
315 1 42.7759 12.3405 2.94785
316 1 43.0021 13.448 1.94939
317 1 57.3674 15.5914 2.52567
318 1 6.92478 15.1381 3.60007
319 1 47.7926 21.4928 3.87973
320 1 47.8454 21.8742 2.40838
321 1 49.8295 20.4326 2.70972
322 1 50.8608 21.4266 2.90502
323 1 53.4315 12.4092 2.24313
324 1 53.724 13.4329 3.27534
325 1 53.2731 20.5722 2.21787
326 1 52.7519 20.9031 3.61082
327 1 41.6054 23.2305 3.28603
328 1 40.4437 22.285 3.08398
329 1 43.4768 26.0754 2.87146
330 1 44.5539 26.3793 3.99701
331 1 41.3509 26.4 3.32082
332 1 41.3567 25.4879 2.13686
333 1 48.3096 26.5391 2.58878
334 1 47.6811 25.0658 2.96443
335 1 12.5908 26.988 3.17633
336 1 13.5386 26.3013 2.15808
337 1 51.396 29.1486 3.10704
338 1 51.3312 27.7004 3.87373
339 1 55.4653 21.3547 2.92772
340 1 56.6472 21.0715 2.12115
341 1 8.37448 30.5077 2.88626
342 1 9.83546 29.9943 2.44359
343 1 43.1407 31.5678 2.81506
344 1 44.3355 30.7268 3.09359
345 1 8.13681 26.9442 3.83294
346 1 8.15106 27.7891 2.55053
347 1 54.4208 29.2841 3.16256
348 1 53.6518 30.2262 2.19682
349 1 50.3828 31.2818 2.70698
350 1 51.7616 31.6645 3.24993
351 1 49.4969 34.1853 2.77829
352 1 49.1729 35.6044 3.03391
353 1 44.9059 33.1346 3.05059
354 1 45.4037 34.212 2.14085
355 1 48.8745 28.7624 3.43052
356 1 47.234 28.6808 3.7958
357 1 44.6699 28.1678 2.75159
358 1 45.7493 29.2692 2.26735
359 1 8.09167 35.2816 2.22207
360 1 8.12759 35.9205 3.54231
361 1 56.8864 42.0767 2.50311
362 1 56.5007 40.6719 3.1053
363 1 49.8206 40.1171 2.64968
364 1 49.079 41.3835 2.89147
365 1 57.1984 38.7891 3.75459
366 1 7.04844 39.3998 3.03539
367 1 56.6051 36.2017 2.68596
368 1 57.7157 37.2245 2.84422
369 1 13.8586 36.9852 3.20638
370 1 13.9616 38.1739 2.15965
371 1 52.0101 39.567 3.80677
372 1 52.3471 40.8617 2.90344
373 1 6.84773 13.0844 2.92152
374 1 7.97677 13.6883 2.04332
375 1 47.4129 37.5398 2.69397
376 1 47.3785 36.6275 3.85192
377 1 47.0346 10.9271 3.08013
378 1 48.1986 10.3407 2.1677
379 1 49.0732 6.35969 2.17713
380 1 48.0302 6.56013 3.41903
381 1 46.7441 8.68836 3.25451
382 1 45.6919 7.49061 3.58375
383 1 54.1914 10.6575 3.60965
384 1 53.4872 9.55156 2.70384
385 2 55.2297 15.1028 2.87004
386 2 13.4771 14.9536 2.94543
387 2 25.2947 12.6951 2.9042
388 2 6.88678 6.4379 3.07576
389 2 17.1297 8.54399 3.06906
390 2 51.2658 7.32951 2.98403
391 2 10.5804 15.6105 3.0658
392 2 10.8239 26.9211 3.06248
393 2 8.47857 10.1678 2.92601
394 2 14.3915 7.8041 3.11879
395 2 18.9778 10.707 2.88688
396 2 11.7223 19.2668 3.11515
397 2 16.559 25.368 2.93068
398 2 9.0924 18.1365 3.05236
399 2 57.6857 24.2157 3.10139
400 2 22.2299 17.5947 3.1044
401 2 19.2538 32.1023 2.94298
402 2 25.2129 17.3156 2.94293
403 2 13.7476 21.692 3.01432
404 2 11.3567 12.7122 2.92442
405 2 8.84496 23.7821 2.9696
406 2 25.0045 32.9136 3.0333
407 2 56.5412 26.9345 2.98471
408 2 15.3638 29.775 3.07788
409 2 11.165 33.9386 2.98055
410 2 21.893 20.4824 3.18484
411 2 16.035 39.4324 2.99001
412 2 8.88766 39.154 3.1284
413 2 19.3383 39.7814 3.11294
414 2 10.8731 37.3258 2.91321
415 2 13.8372 35.1787 3.11533
416 2 12.215 31.0561 2.99807
417 2 18.2803 29.2057 2.88673
418 2 55.0274 35.0414 3.07349
419 2 11.8029 40.6987 3.15783
420 2 14.5109 42.094 2.8361
421 2 32.7134 32.9876 3.03649
422 2 46.2231 12.9002 2.96891
423 2 56.9013 8.93221 2.92764
424 2 53.5842 5.36653 3.02321
425 2 9.71507 5.3637 2.97627
426 2 10.9535 8.08451 2.86
427 2 19.1657 6.00483 3.00042
428 2 25.4332 6.27479 2.93794
429 2 57.0056 11.8994 3.21471
430 2 27.3898 8.39648 3.05618
431 2 22.5144 13.8149 3.06637
432 2 33.8123 6.33157 3.07035
433 2 37.0739 11.582 2.94913
434 2 28.901 5.87038 2.91033
435 2 28.886 37.5649 2.93677
436 2 25.0563 9.94614 2.96576
437 2 22.1487 10.4878 3.03326
438 2 22.3225 7.16224 3.12395
439 2 29.6177 9.86986 2.9158
440 2 37.369 5.45696 2.88668
441 2 39.5351 13.2532 3.12411
442 2 26.9318 15.1576 2.89938
443 2 19.1421 13.3928 2.94212
444 2 13.6663 10.3664 3.14912
445 2 35.8257 8.17017 2.9411
446 2 39.1953 17.9536 2.98003
447 2 34.0298 10.394 3.0303
448 2 29.6154 16.3927 2.99096
449 2 20.1427 16.001 2.90507
450 2 14.3085 18.115 2.9579
451 2 34.6006 13.2642 3.00113
452 2 27.153 19.7399 3.15627
453 2 30.3627 19.3016 3.10169
454 2 17.1995 16.0839 2.97284
455 2 19.1492 21.3028 2.94198
456 2 17.4946 34.3652 3.07421
457 2 29.2521 12.7233 3.0538
458 2 12.008 24.0611 2.9933
459 2 19.4184 26.662 2.957
460 2 16.4306 22.5271 3.01665
461 2 21.5603 28.8844 2.91769
462 2 32.4499 25.9452 2.92254
463 2 22.1999 35.0758 2.90581
464 2 35.087 24.4923 2.97122
465 2 17.0465 19.2135 3.10645
466 2 24.2009 37.2458 2.90623
467 2 30.0767 30.8539 2.95864
468 2 15.0166 32.3626 2.97354
469 2 28.5481 40.4252 2.99106
470 2 26.8378 35.5253 2.81665
471 2 27.9401 32.4238 3.08202
472 2 21.8496 25.1172 2.95878
473 2 19.6868 36.4944 2.96241
474 2 25.2651 40.1826 3.02102
475 2 22.0241 41.2464 3.02679
476 2 30.1645 34.2717 3.12327
477 2 30.4789 28.1361 2.8142
478 2 33.8164 35.7056 3.07423
479 2 38.0452 31.5559 2.93741
480 2 39.0356 38.1238 3.12989
481 2 41.2137 31.5631 2.7942
482 2 36.0797 40.2934 2.9999
483 2 37.3984 28.7866 2.9284
484 2 47.5382 15.5404 3.08609
485 2 44.0435 17.0794 2.95163
486 2 43.3223 38.9327 2.89834
487 2 31.3734 7.94693 3.02879
488 2 41.1465 10.7357 2.9491
489 2 37.568 15.9543 3.13934
490 2 46.5448 39.4468 3.04403
491 2 44.1342 36.0551 3.05134
492 2 41.2086 36.4914 2.91354
493 2 41.1165 15.5233 2.94411
494 2 42.0917 19.4238 3.01949
495 2 44.1458 21.4057 3.0377
496 2 46.1668 23.6519 2.90479
497 2 50.7969 16.4393 3.02069
498 2 40.8226 28.5021 3.18876
499 2 27.244 22.6394 3.08352
500 2 38.8598 8.83052 2.83163
501 2 34.4073 16.2605 3.00942
502 2 53.256 23.8728 2.92337
503 2 38.5261 22.5856 2.92879
504 2 23.9309 22.1731 3.0566
505 2 29.8776 24.7828 3.05307
506 2 31.8586 14.7983 2.97205
507 2 33.2818 18.6192 2.87448
508 2 55.9537 32.3677 2.94261
509 2 50.4174 23.4228 2.96695
510 2 31.4442 22.3939 3.03675
511 2 27.8876 27.2376 3.02426
512 2 34.537 28.356 3.26809
513 2 25.6869 25.1152 3.08121
514 2 34.1449 21.7896 2.87387
515 2 54.5628 38.04 3.10474
516 2 7.29282 32.1447 3.03513
517 2 22.1419 31.7052 2.92936
518 2 24.1023 27.5496 3.11087
519 2 37.8302 25.5336 3.05139
520 2 26.5338 29.6006 2.8889
521 2 52.8024 32.9543 2.93667
522 2 47.9076 32.0984 2.85719
523 2 33.1772 40.0995 3.16286
524 2 31.6918 37.3569 2.81912
525 2 34.997 31.2488 3.01067
526 2 40.8443 40.4684 3.05598
527 2 51.8087 37.2328 3.04454
528 2 36.1266 37.1298 3.04591
529 2 36.868 34.3872 3.04228
530 2 45.3735 42.1506 3.03367
531 2 40.3278 5.9552 3.07893
532 2 56.9713 18.3602 2.9379
533 2 43.6821 9.43276 3.03295
534 2 53.2871 17.6277 3.11795
535 2 46.7104 18.4327 3.04353
536 2 39.7898 34.0895 3.0436
537 2 15.49 12.7783 2.79337
538 2 53.9113 26.7753 3.02542
539 2 8.63208 20.8014 2.90474
540 2 51.1139 10.1824 2.93145
541 2 43.3593 6.58874 2.9938
542 2 43.2902 13.1843 2.8404
543 2 58.1625 15.8998 3.01247
544 2 48.0062 21.1031 3.0277
545 2 50.7235 20.5094 2.95967
546 2 53.803 12.4699 3.13543
547 2 53.5452 20.9031 3.06107
548 2 41.4379 22.2892 3.02926
549 2 44.436 26.3134 3.03417
550 2 41.9126 25.7777 2.8493
551 2 48.449 25.6926 3.04599
552 2 13.5708 26.9173 2.93506
553 2 51.1383 28.1775 3.00418
554 2 56.3739 21.6956 2.82568
555 2 9.02284 29.7751 2.98294
556 2 44.0397 31.6645 3.09943
557 2 7.85354 26.9035 2.91953
558 2 54.2714 30.1988 2.91839
559 2 51.2485 30.8761 3.04947
560 2 49.9387 34.9713 3.06627
561 2 45.624 33.8252 3.01799
562 2 47.9205 28.555 3.09657
563 2 45.0793 29.0622 2.91743
564 2 8.65398 35.3074 3.04422
565 2 56.1519 41.6193 2.97535
566 2 48.9164 40.4308 2.903
567 2 57.6368 39.2596 2.97706
568 2 57.5073 36.2894 3.01805
569 2 13.5443 37.8937 2.998
570 2 51.6966 40.1885 3.15106
571 2 7.76955 13.3566 2.95255
572 2 47.4654 36.539 2.91351
573 2 47.7048 10.2131 3.02854
574 2 48.7344 6.0382 3.0334
575 2 46.5554 7.73837 3.05173
576 2 54.3477 9.79653 3.15151
