# LAMMPS data file 
576 atoms
2 atom types
0.0 30.4632 xlo xhi
0.0 33.49824 ylo yhi
0.0 15.0 zlo zhi

Masses

1 1.00794  # H
2 15.9994  # O

Atoms  # atomic

1 1 5.9888790325 0.9505618292 3.6403900005
2 1 4.5421937584 1.7786793272 3.4239100005
3 1 7.9570860818 0.0670359761 3.7888699995
4 1 8.0250240097 1.743861826 3.7383799995
5 1 5.9757118444 2.1648136017 2.2041799995
6 1 5.9629015996 3.8454897125 2.23401
7 1 9.6416532613 1.7771730085 2.55081
8 1 7.9714827342 3.0447194457 2.2990399995
9 1 9.4302544576 3.8920457473 2.5697599995
10 1 11.0395570476 2.170031924 3.7635100005
11 1 13.0591230699 3.0426966729 3.6951499995
12 1 11.0500531208 3.8313518255 3.77793
13 1 14.5061256264 3.8675142559 3.4629100005
14 1 11.0498032616 0.9255848983 2.3702299995
15 1 13.1180977943 0.0839637807 2.25864
16 1 13.0489998013 1.7534484746 2.2383700005
17 1 5.9888790325 5.1378418292 3.6403900005
18 1 4.5421937584 5.9659593272 3.4239100005
19 1 7.9570860818 4.2543159761 3.7888699995
20 1 8.0250240097 5.931141826 3.7383799995
21 1 5.9757118444 6.3520936017 2.2041799995
22 1 5.9629015996 8.0327697125 2.23401
23 1 9.6416532613 5.9644530085 2.55081
24 1 7.9714827342 7.2319994457 2.2990399995
25 1 9.4302544576 8.0793257473 2.5697599995
26 1 11.0395570476 6.357311924 3.7635100005
27 1 13.0591230699 7.2299766729 3.6951499995
28 1 11.0500531208 8.0186318255 3.77793
29 1 14.5061256264 8.0547942559 3.4629100005
30 1 11.0498032616 5.1128648983 2.3702299995
31 1 13.1180977943 4.2712437807 2.25864
32 1 13.0489998013 5.9407284746 2.2383700005
33 1 5.9888790325 9.3251218292 3.6403900005
34 1 4.5421937584 10.1532393272 3.4239100005
35 1 7.9570860818 8.4415959761 3.7888699995
36 1 8.0250240097 10.118421826 3.7383799995
37 1 5.9757118444 10.5393736017 2.2041799995
38 1 5.9629015996 12.2200497125 2.23401
39 1 9.6416532613 10.1517330085 2.55081
40 1 7.9714827342 11.4192794457 2.2990399995
41 1 9.4302544576 12.2666057473 2.5697599995
42 1 11.0395570476 10.544591924 3.7635100005
43 1 13.0591230699 11.4172566729 3.6951499995
44 1 11.0500531208 12.2059118255 3.77793
45 1 14.5061256264 12.2420742559 3.4629100005
46 1 11.0498032616 9.3001448983 2.3702299995
47 1 13.1180977943 8.4585237807 2.25864
48 1 13.0489998013 10.1280084746 2.2383700005
49 1 5.9888790325 13.5124018292 3.6403900005
50 1 4.5421937584 14.3405193272 3.4239100005
51 1 7.9570860818 12.6288759761 3.7888699995
52 1 8.0250240097 14.305701826 3.7383799995
53 1 5.9757118444 14.7266536017 2.2041799995
54 1 5.9629015996 16.4073297125 2.23401
55 1 9.6416532613 14.3390130085 2.55081
56 1 7.9714827342 15.6065594457 2.2990399995
57 1 9.4302544576 16.4538857473 2.5697599995
58 1 11.0395570476 14.731871924 3.7635100005
59 1 13.0591230699 15.6045366729 3.6951499995
60 1 11.0500531208 16.3931918255 3.77793
61 1 14.5061256264 16.4293542559 3.4629100005
62 1 11.0498032616 13.4874248983 2.3702299995
63 1 13.1180977943 12.6458037807 2.25864
64 1 13.0489998013 14.3152884746 2.2383700005
65 1 5.9888790325 17.6996818292 3.6403900005
66 1 4.5421937584 18.5277993272 3.4239100005
67 1 7.9570860818 16.8161559761 3.7888699995
68 1 8.0250240097 18.492981826 3.7383799995
69 1 5.9757118444 18.9139336017 2.2041799995
70 1 5.9629015996 20.5946097125 2.23401
71 1 9.6416532613 18.5262930085 2.55081
72 1 7.9714827342 19.7938394457 2.2990399995
73 1 9.4302544576 20.6411657473 2.5697599995
74 1 11.0395570476 18.919151924 3.7635100005
75 1 13.0591230699 19.7918166729 3.6951499995
76 1 11.0500531208 20.5804718255 3.77793
77 1 14.5061256264 20.6166342559 3.4629100005
78 1 11.0498032616 17.6747048983 2.3702299995
79 1 13.1180977943 16.8330837807 2.25864
80 1 13.0489998013 18.5025684746 2.2383700005
81 1 5.9888790325 21.8869618292 3.6403900005
82 1 4.5421937584 22.7150793272 3.4239100005
83 1 7.9570860818 21.0034359761 3.7888699995
84 1 8.0250240097 22.680261826 3.7383799995
85 1 5.9757118444 23.1012136017 2.2041799995
86 1 5.9629015996 24.7818897125 2.23401
87 1 9.6416532613 22.7135730085 2.55081
88 1 7.9714827342 23.9811194457 2.2990399995
89 1 9.4302544576 24.8284457473 2.5697599995
90 1 11.0395570476 23.106431924 3.7635100005
91 1 13.0591230699 23.9790966729 3.6951499995
92 1 11.0500531208 24.7677518255 3.77793
93 1 14.5061256264 24.8039142559 3.4629100005
94 1 11.0498032616 21.8619848983 2.3702299995
95 1 13.1180977943 21.0203637807 2.25864
96 1 13.0489998013 22.6898484746 2.2383700005
97 1 5.9888790325 26.0742418292 3.6403900005
98 1 4.5421937584 26.9023593272 3.4239100005
99 1 7.9570860818 25.1907159761 3.7888699995
